leg_id,type,term,district,chamber,state,party,committee_id,committee,subcommittee,start_date,end_date
TXL000342,committee member,84,,lower,tx,,TXC000080,"Culture, Recreation & Tourism",,,
TXL000342,committee member,84,,lower,tx,,TXC000060,Licensing & Administrative Procedures,,,
TXL000342,member,85,128,lower,tx,Republican,,,,,2017-01-01 00:00:00
TXL000342,committee member,85,,lower,tx,,TXC000080,"Culture, Recreation & Tourism",,,
TXL000342,committee member,85,,lower,tx,,TXC000060,Licensing & Administrative Procedures,,,
TXL000343,member,82,92,lower,tx,Republican,,,,,
TXL000343,committee member,82,,lower,tx,,TXC000080,"Culture, Recreation & Tourism",,,
TXL000343,committee member,82,,lower,tx,,TXC000070,House Administration,,,
TXL000343,committee member,82,,lower,tx,,TXC000027,Public Education,,,
TXL000343,committee member,82,,lower,tx,,TXC000136,Public School Finance System,,,
TXL000343,member,81,92,lower,tx,Republican,,,,,
TXL000343,committee member,81,,lower,tx,,,Redistricting,,,
TXL000343,committee member,81,,lower,tx,,,Transportation,,,
TXL000345,member,82,65,lower,tx,Republican,,,,,
TXL000345,committee member,82,,lower,tx,,TXC000035,Business & Industry,,,
TXL000345,committee member,82,,lower,tx,,TXC000057,Calendars,,,
TXL000345,committee member,82,,lower,tx,,TXC000005,Redistricting,,,
TXL000345,committee member,82,,lower,tx,,TXC000022,State Affairs,,,
TXL000345,member,81,65,lower,tx,Republican,,,,,
TXL000345,committee member,81,,lower,tx,,,"Government Efficiency & Accountability, Select",,,
TXL000345,committee member,81,,lower,tx,,,State Affairs,,,
TXL000346,member,82,50,lower,tx,Democratic,,,,,
TXL000346,committee member,82,,lower,tx,,TXC000062,Energy Resources,,,
TXL000346,committee member,82,,lower,tx,,TXC000027,Public Education,,,
TXL000346,member,83,50,lower,tx,Democratic,,,,,2013-06-26 00:00:00
TXL000346,committee member,83,,lower,tx,,TXC000152,International Trade & Intergovernmental Affairs,,,
TXL000346,committee member,83,,lower,tx,,TXC000009,Ways & Means,,,
TXL000346,member,81,50,lower,tx,Democratic,,,,,
TXL000346,committee member,81,,lower,tx,,,Energy Resources,,,
TXL000346,committee member,81,,lower,tx,,,"Technology, Economic Development & Workforce",,,
TXL000348,member,81,87,lower,tx,Republican,,,,,
TXL000348,committee member,81,,lower,tx,,,State Affairs,,,
TXL000351,member,81,133,lower,tx,Democratic,,,,,
TXL000351,committee member,81,,lower,tx,,,Land & Resource Management,,,
TXL000353,member,82,98,lower,tx,Republican,,,,,
TXL000353,committee member,82,,lower,tx,,TXC000057,Calendars,,,
TXL000353,committee member,82,,lower,tx,,TXC000002,"Pensions, Investments & Financial Services",,,
TXL000353,committee member,82,,lower,tx,,TXC000018,Public Health,,,
TXL000353,committee member,82,,lower,tx,,TXC000136,Public School Finance System,,,
TXL000353,member,81,98,lower,tx,Republican,,,,,
TXL000353,committee member,81,,lower,tx,,,"Pensions, Investments & Financial Services",,,
TXL000353,committee member,81,,lower,tx,,,Public Health,,,
TXL000353,committee member,81,,lower,tx,,,"Transportation Funding, Select",,,
TXL000355,member,82,139,lower,tx,Democratic,,,,,
TXL000355,committee member,82,,lower,tx,,TXC000082,Appropriations,,,
TXL000355,committee member,82,,lower,tx,,TXC000107,Appropriations - S/C on Current Fiscal Condition,,,
TXL000355,committee member,82,,lower,tx,,TXC000144,"General Revenue Dedicated Accounts, Interim",,,
TXL000355,committee member,82,,lower,tx,,TXC000022,State Affairs,,,
TXL000355,member,83,139,lower,tx,Democratic,,,,,
TXL000355,committee member,83,,lower,tx,,TXC000082,Appropriations,,,
TXL000355,committee member,83,,lower,tx,,TXC000161,"Appropriations - S/C on Articles I, IV, & V",,,
TXL000355,committee member,83,,lower,tx,,TXC000185,"Fiscal Impact of Texas Border Support Operations, Select",,,
TXL000355,committee member,83,,lower,tx,,TXC000022,State Affairs,,,
TXL000355,member,81,139,lower,tx,Democratic,,,,,
TXL000355,committee member,81,,lower,tx,,,"Fiscal Stability, Select",,,
TXL000355,committee member,81,,lower,tx,,,Oversight of Criminal Justice,,,
TXL000355,committee member,81,,lower,tx,,,State Affairs,,,
TXL000355,member,84,139,lower,tx,Democratic,,,,,
TXL000355,committee member,84,,lower,tx,,TXC000082,Appropriations,,,
TXL000355,committee member,84,,lower,tx,,TXC000210,"Appropriations - S/C on Articles I, IV & V",,,
TXL000355,committee member,84,,lower,tx,,TXC000022,State Affairs,,,
TXL000356,member,81,107,lower,tx,Democratic,,,,,
TXL000356,committee member,81,,lower,tx,,,Defense & Veterans' Affairs,,,
TXL000356,committee member,81,,lower,tx,,,"Emergency Preparedness, Select",,,
TXL000357,member,82,95,lower,tx,Democratic,,,,,
TXL000357,committee member,82,,lower,tx,,TXC000021,Elections,,,
TXL000357,committee member,82,,lower,tx,,TXC000002,"Pensions, Investments & Financial Services",,,
TXL000357,committee member,82,,lower,tx,,TXC000005,Redistricting,,,
TXL000357,committee member,82,,lower,tx,,TXC000097,"Voter Identification & Voter Fraud, Select",,,
TXL000357,member,81,95,lower,tx,Democratic,,,,,
TXL000357,committee member,81,,lower,tx,,,"Fiscal Stability, Select",,,
TXL000357,committee member,81,,lower,tx,,,"Pensions, Investments & Financial Services",,,
TXL000357,committee member,81,,lower,tx,,,Redistricting,,,
TXL000358,member,82,123,lower,tx,Democratic,,,,,
TXL000358,committee member,82,,lower,tx,,TXC000082,Appropriations,,,
TXL000358,committee member,82,,lower,tx,,TXC000106,Appropriations - S/C on Article III,,,
TXL000358,committee member,82,,lower,tx,,TXC000136,Public School Finance System,,,
TXL000358,committee member,82,,lower,tx,,TXC000005,Redistricting,,,
TXL000358,committee member,82,,lower,tx,,TXC000009,Ways & Means,,,
TXL000358,member,83,123,lower,tx,Democratic,,,,,
TXL000358,committee member,83,,lower,tx,,TXC000151,Investments & Financial Services,,,
TXL000358,committee member,83,,lower,tx,,TXC000165,"Oversight of Higher Ed Governance, Excellence & Transparency",,,
TXL000358,committee member,83,,lower,tx,,TXC000027,Public Education,,,
TXL000358,member,81,123,lower,tx,Democratic,,,,,
TXL000358,committee member,81,,lower,tx,,,Appropriations,Education,,
TXL000358,committee member,81,,lower,tx,,,"Fiscal Stability, Select",,,
TXL000358,committee member,81,,lower,tx,,,Redistricting,,,
TXL000358,committee member,81,,lower,tx,,,"School Finance Weights, Allotments & Adjustments, Select",,,
TXL000358,committee member,81,,lower,tx,,,Ways & Means,,,
TXL000358,member,84,123,lower,tx,Democratic,,,,,2015-01-13 00:00:00
TXL000358,committee member,84,,lower,tx,,TXC000151,Investments & Financial Services,,,
TXL000358,committee member,84,,lower,tx,,TXC000165,"Oversight of Higher Ed Governance, Excellence & Transparency",,,
TXL000358,committee member,84,,lower,tx,,TXC000027,Public Education,,,
TXL000361,member,82,29,lower,tx,Republican,,,,,
TXL000361,committee member,82,,lower,tx,,TXC000020,Border & Intergovernmental Affairs,,,
TXL000361,committee member,82,,lower,tx,,TXC000027,Public Education,,,
TXL000361,member,81,29,lower,tx,Republican,,,,,
TXL000361,committee member,81,,lower,tx,,,Public Education,,,
TXL000362,member,82,136,lower,tx,Republican,,,,,
TXL000362,committee member,82,,lower,tx,,TXC000003,Judiciary & Civil Jurisprudence,,,
TXL000362,committee member,82,,lower,tx,,TXC000009,Ways & Means,,,
TXL000362,member,81,136,lower,tx,Republican,,,,,
TXL000362,committee member,81,,lower,tx,,,"Pensions, Investments & Financial Services",,,
TXL000368,member,82,35,lower,tx,Republican,,,,,
TXL000368,committee member,82,,lower,tx,,TXC000019,Criminal Jurisprudence,,,
TXL000368,committee member,82,,lower,tx,,TXC000061,Environmental Regulation,,,
TXL000368,committee member,82,,lower,tx,,TXC000097,"Voter Identification & Voter Fraud, Select",,,
TXL000372,member,82,57,lower,tx,Republican,,,,,
TXL000372,committee member,82,,lower,tx,,TXC000095,Homeland Security & Public Safety,,,
TXL000372,committee member,82,,lower,tx,,TXC000025,Natural Resources,,,
TXL000375,member,82,3,lower,tx,Republican,,,,,
TXL000375,committee member,82,,lower,tx,,TXC000016,Corrections,,,
TXL000375,committee member,82,,lower,tx,,TXC000102,Government Efficiency & Reform,,,
TXL000377,member,82,102,lower,tx,Republican,,,,,
TXL000377,committee member,82,,lower,tx,,TXC000019,Criminal Jurisprudence,,,
TXL000377,committee member,82,,lower,tx,,TXC000062,Energy Resources,,,
TXL000377,member,83,102,lower,tx,Republican,,,,,
TXL000377,committee member,83,,lower,tx,,TXC000082,Appropriations,,,
TXL000377,committee member,83,,lower,tx,,TXC000159,Appropriations - S/C on Article II,,,
TXL000377,committee member,83,,lower,tx,,TXC000019,Criminal Jurisprudence,,,
TXL000377,committee member,83,,lower,tx,,TXC000155,"Criminal Procedure Reform, Select",,,
TXL000380,member,82,117,lower,tx,Republican,,,,,
TXL000380,committee member,82,,lower,tx,,TXC000035,Business & Industry,,,
TXL000380,committee member,82,,lower,tx,,TXC000010,Land & Resource Management,,,
TXL000382,member,82,76,lower,tx,Democratic,,,,,
TXL000382,committee member,82,,lower,tx,,TXC000015,Human Services,,,
TXL000382,committee member,82,,lower,tx,,TXC000123,Human Trafficking,,,
TXL000382,committee member,82,,lower,tx,,TXC000008,Rules & Resolutions,,,
TXL000382,committee member,82,,lower,tx,,TXC000009,Ways & Means,,,
TXL000382,member,83,76,lower,tx,Democratic,,,,,
TXL000382,committee member,83,,lower,tx,,TXC000079,General Investigating & Ethics,,,
TXL000382,committee member,83,,lower,tx,,TXC000015,Human Services,,,
TXL000382,committee member,83,,lower,tx,,TXC000154,"Transparency in State Agency Operations, Select",,,
TXL000382,committee member,83,,lower,tx,,TXC000009,Ways & Means,,,
TXL000383,member,82,4,lower,tx,Republican,,,,,
TXL000383,committee member,82,,lower,tx,,TXC000082,Appropriations,,,
TXL000383,committee member,82,,lower,tx,,TXC000110,"Appropriations - S/C on Articles VI, VII, & VIII",,,
TXL000383,committee member,82,,lower,tx,,TXC000071,County Affairs,,,
TXL000383,committee member,82,,lower,tx,,TXC000070,House Administration,,,
TXL000383,member,83,4,lower,tx,Republican,,,,,
TXL000383,committee member,83,,lower,tx,,TXC000070,House Administration,,,
TXL000383,committee member,83,,lower,tx,,TXC000003,Judiciary & Civil Jurisprudence,,,
TXL000383,committee member,83,,lower,tx,,TXC000060,Licensing & Administrative Procedures,,,
TXL000388,member,82,85,lower,tx,Republican,,,,,
TXL000388,committee member,82,,lower,tx,,TXC000098,Agriculture & Livestock,,,
TXL000388,committee member,82,,lower,tx,,TXC000058,Defense & Veterans' Affairs,,,
TXL000390,member,82,1,lower,tx,Republican,,,,,
TXL000390,committee member,82,,lower,tx,,TXC000010,Land & Resource Management,,,
TXL000390,committee member,82,,lower,tx,,TXC000145,"Manufacturing, Interim",,,
TXL000390,committee member,82,,lower,tx,,TXC000024,Transportation,,,
TXL000390,member,83,1,lower,tx,Republican,,,,,
TXL000390,committee member,83,,lower,tx,,TXC000095,Homeland Security & Public Safety,,,
TXL000390,committee member,83,,lower,tx,,TXC000024,Transportation,,,
TXL000392,member,82,69,lower,tx,Republican,,,,,
TXL000392,committee member,82,,lower,tx,,TXC000061,Environmental Regulation,,,
TXL000392,committee member,82,,lower,tx,,TXC000009,Ways & Means,,,
TXL000393,member,82,78,lower,tx,Republican,,,,,
TXL000393,committee member,82,,lower,tx,,TXC000082,Appropriations,,,
TXL000393,committee member,82,,lower,tx,,TXC000108,"Appropriations - S/C on Articles I, IV, & V",,,
TXL000393,committee member,82,,lower,tx,,TXC000010,Land & Resource Management,,,
TXL000393,committee member,82,,lower,tx,,TXC000134,Partnership Advisory Commission,,,
TXL000395,committee member,85,,lower,tx,,TXC000207,"State & Federal Power & Responsibility, Select",,,
TXL000395,committee member,85,,lower,tx,,TXC000082,Appropriations,,,
TXL000395,committee member,85,,lower,tx,,TXC000060,Licensing & Administrative Procedures,,,
TXL000395,committee member,85,,lower,tx,,TXC000210,"Appropriations - S/C on Articles I, IV & V",,,
TXL000395,member,82,146,lower,tx,Democratic,,,,,
TXL000395,committee member,82,,lower,tx,,TXC000098,Agriculture & Livestock,,,
TXL000395,committee member,82,,lower,tx,,TXC000096,Economic & Small Business Development,,,
TXL000395,member,83,146,lower,tx,Democratic,,,,,
TXL000395,committee member,83,,lower,tx,,TXC000184,"Economic Development Incentives, Select",,,
TXL000395,committee member,83,,lower,tx,,TXC000021,Elections,,,
TXL000395,committee member,83,,lower,tx,,TXC000060,Licensing & Administrative Procedures,,,
TXL000395,committee member,83,,lower,tx,,TXC000197,Recruitment of Firearms & Ammunition Manufacturers,,,
TXL000395,member,84,146,lower,tx,Democratic,,,,,
TXL000395,committee member,84,,lower,tx,,TXC000210,"Appropriations - S/C on Articles I, IV & V",,,
TXL000395,committee member,84,,lower,tx,,TXC000082,Appropriations,,,
TXL000395,committee member,84,,lower,tx,,TXC000207,"State & Federal Power & Responsibility, Select",,,
TXL000395,committee member,84,,lower,tx,,TXC000060,Licensing & Administrative Procedures,,,
TXL000395,member,85,146,lower,tx,Democratic,,,,,2017-01-01 00:00:00
TXL000395,committee member,85,,lower,tx,,TXC000207,"State & Federal Power & Responsibility, Select",,,
TXL000395,committee member,85,,lower,tx,,TXC000082,Appropriations,,,
TXL000395,committee member,85,,lower,tx,,TXC000060,Licensing & Administrative Procedures,,,
TXL000395,committee member,85,,lower,tx,,TXC000210,"Appropriations - S/C on Articles I, IV & V",,,
TXL000398,member,82,93,lower,tx,Republican,,,,,
TXL000398,committee member,82,,lower,tx,,TXC000033,Insurance,,,
TXL000398,committee member,82,,lower,tx,,TXC000002,"Pensions, Investments & Financial Services",,,
TXL000406,member,82,34,lower,tx,Republican,,,,,
TXL000406,committee member,82,,lower,tx,,TXC000137,Cruise Industry Development,,,
TXL000406,committee member,82,,lower,tx,,TXC000058,Defense & Veterans' Affairs,,,
TXL000406,committee member,82,,lower,tx,,TXC000003,Judiciary & Civil Jurisprudence,,,
TXL000406,committee member,82,,lower,tx,,TXC000001,Local & Consent Calendars,,,
TXL000407,committee member,85,,lower,tx,,TXC000001,Local & Consent Calendars,,,
TXL000407,committee member,85,,lower,tx,,TXC000228,"Mental Health, Select",,,
TXL000407,committee member,85,,lower,tx,,TXC000003,Judiciary & Civil Jurisprudence,,,
TXL000407,committee member,85,,lower,tx,,TXC000033,Insurance,,,
TXL000407,member,82,107,lower,tx,Republican,,,,,
TXL000407,committee member,82,,lower,tx,,TXC000096,Economic & Small Business Development,,,
TXL000407,committee member,82,,lower,tx,,TXC000033,Insurance,,,
TXL000407,committee member,82,,lower,tx,,TXC000145,"Manufacturing, Interim",,,
TXL000407,committee member,82,,lower,tx,,TXC000125,Seacoast Territory Insurance,,,
TXL000407,member,83,107,lower,tx,Republican,,,,,
TXL000407,committee member,83,,lower,tx,,TXC000095,Homeland Security & Public Safety,,,
TXL000407,committee member,83,,lower,tx,,TXC000033,Insurance,,,
TXL000407,committee member,83,,lower,tx,,TXC000001,Local & Consent Calendars,,,
TXL000407,member,84,107,lower,tx,Republican,,,,,
TXL000407,committee member,84,,lower,tx,,TXC000003,Judiciary & Civil Jurisprudence,,,
TXL000407,committee member,84,,lower,tx,,TXC000001,Local & Consent Calendars,,,
TXL000407,committee member,84,,lower,tx,,TXC000033,Insurance,,,
TXL000407,committee member,84,,lower,tx,,TXC000228,"Mental Health, Select",,,
TXL000407,member,85,107,lower,tx,Democratic,,,,,2017-01-01 00:00:00
TXL000407,committee member,85,,lower,tx,,TXC000001,Local & Consent Calendars,,,
TXL000407,committee member,85,,lower,tx,,TXC000228,"Mental Health, Select",,,
TXL000407,committee member,85,,lower,tx,,TXC000003,Judiciary & Civil Jurisprudence,,,
TXL000407,committee member,85,,lower,tx,,TXC000033,Insurance,,,
TXL000408,committee member,85,,lower,tx,,TXC000019,Criminal Jurisprudence,,,
TXL000408,committee member,85,,lower,tx,,TXC000098,Agriculture & Livestock,,,
TXL000408,member,82,7,lower,tx,Republican,,,,,
TXL000408,committee member,82,,lower,tx,,TXC000020,Border & Intergovernmental Affairs,,,
TXL000408,committee member,82,,lower,tx,,TXC000007,Urban Affairs,,,
TXL000408,member,83,7,lower,tx,Republican,,,,,
TXL000408,committee member,83,,lower,tx,,TXC000186,Coastal Barrier System,,,
TXL000408,committee member,83,,lower,tx,,TXC000071,County Affairs,,,
TXL000408,committee member,83,,lower,tx,,TXC000010,Land & Resource Management,,,
TXL000408,member,84,7,lower,tx,Republican,,,,,
TXL000408,committee member,84,,lower,tx,,TXC000019,Criminal Jurisprudence,,,
TXL000408,committee member,84,,lower,tx,,TXC000098,Agriculture & Livestock,,,
TXL000408,member,85,7,lower,tx,Republican,,,,,2017-01-01 00:00:00
TXL000408,committee member,85,,lower,tx,,TXC000019,Criminal Jurisprudence,,,
TXL000408,committee member,85,,lower,tx,,TXC000098,Agriculture & Livestock,,,
TXL000409,member,82,33,lower,tx,Republican,,,,,
TXL000409,committee member,82,,lower,tx,,TXC000082,Appropriations,,,
TXL000409,committee member,82,,lower,tx,,TXC000110,"Appropriations - S/C on Articles VI, VII, & VIII",,,
TXL000409,committee member,82,,lower,tx,,TXC000033,Insurance,,,
TXL000418,member,82,144,lower,tx,Republican,,,,,
TXL000418,committee member,82,,lower,tx,,TXC000061,Environmental Regulation,,,
TXL000418,committee member,82,,lower,tx,,TXC000002,"Pensions, Investments & Financial Services",,,
TXL000432,member,83,117,lower,tx,Democratic,,,,,
TXL000432,committee member,83,,lower,tx,,TXC000095,Homeland Security & Public Safety,,,
TXL000432,committee member,83,,lower,tx,,TXC000018,Public Health,,,
TXL000435,committee member,85,,lower,tx,,TXC000027,Public Education,,,
TXL000435,committee member,85,,lower,tx,,TXC000022,State Affairs,,,
TXL000435,committee member,85,,lower,tx,,TXC000070,House Administration,,,
TXL000435,committee member,85,,lower,tx,,TXC000215,Public Education-S/C on Educator Quality,,,
TXL000435,member,83,20,lower,tx,Republican,,,,,
TXL000435,committee member,83,,lower,tx,,TXC000189,Education Policy for a Skilled Workforce,,,
TXL000435,committee member,83,,lower,tx,,TXC000003,Judiciary & Civil Jurisprudence,,,
TXL000435,committee member,83,,lower,tx,,TXC000001,Local & Consent Calendars,,,
TXL000435,committee member,83,,lower,tx,,TXC000027,Public Education,,,
TXL000435,member,84,20,lower,tx,Republican,,,,,
TXL000435,committee member,84,,lower,tx,,TXC000070,House Administration,,,
TXL000435,committee member,84,,lower,tx,,TXC000022,State Affairs,,,
TXL000435,committee member,84,,lower,tx,,TXC000027,Public Education,,,
TXL000435,committee member,84,,lower,tx,,TXC000215,Public Education-S/C on Educator Quality,,,
TXL000435,member,85,20,lower,tx,Republican,,,,,2017-01-01 00:00:00
TXL000435,committee member,85,,lower,tx,,TXC000027,Public Education,,,
TXL000435,committee member,85,,lower,tx,,TXC000022,State Affairs,,,
TXL000435,committee member,85,,lower,tx,,TXC000070,House Administration,,,
TXL000435,committee member,85,,lower,tx,,TXC000215,Public Education-S/C on Educator Quality,,,
TXL000455,member,83,144,lower,tx,Democratic,,,,,
TXL000455,committee member,83,,lower,tx,,TXC000096,Economic & Small Business Development,,,
TXL000455,committee member,83,,lower,tx,,TXC000164,Economic & Small Business Development - S/C Manufacturing,,,
TXL000455,committee member,83,,lower,tx,,TXC000184,"Economic Development Incentives, Select",,,
TXL000455,committee member,83,,lower,tx,,TXC000152,International Trade & Intergovernmental Affairs,,,
TXL000455,committee member,83,,lower,tx,,TXC000008,Rules & Resolutions,,,
TXL000455,member,84,144,lower,tx,Democratic,,,,,2015-01-01 00:00:00
TXL000455,committee member,84,,lower,tx,,,Economic & Small Business Development,,,
TXL000455,committee member,84,,lower,tx,,,Economic & Small Business Development - S/C Manufacturing,,,
TXL000455,committee member,84,,lower,tx,,,"Economic Development Incentives, Select",,,
TXL000455,committee member,84,,lower,tx,,,International Trade & Intergovernmental Affairs,,,
TXL000455,committee member,84,,lower,tx,,,Rules & Resolutions,,,
TXL000456,member,83,115,lower,tx,Republican,,,,,
TXL000456,committee member,83,,lower,tx,,TXC000082,Appropriations,,,
TXL000456,committee member,83,,lower,tx,,TXC000160,Appropriations - S/C on Article III,,,
TXL000456,committee member,83,,lower,tx,,TXC000158,Appropriations - S/C on Budget Transparency and Reform,,,
TXL000456,committee member,83,,lower,tx,,TXC000027,Public Education,,,
TXL000467,member,83,15,lower,tx,Republican,,,,,
TXL000467,committee member,83,,lower,tx,,TXC000016,Corrections,,,
TXL000467,committee member,83,,lower,tx,,TXC000019,Criminal Jurisprudence,,,
TXL000468,committee member,85,,lower,tx,,TXC000206,Government Transparency & Operation,,,
TXL000468,committee member,85,,lower,tx,,TXC000152,International Trade & Intergovernmental Affairs,,,
TXL000468,member,83,33,lower,tx,Republican,,,,,
TXL000468,committee member,83,,lower,tx,,TXC000153,"Federalism & Fiscal Responsibility, Select",,,
TXL000468,committee member,83,,lower,tx,,TXC000102,Government Efficiency & Reform,,,
TXL000468,committee member,83,,lower,tx,,TXC000015,Human Services,,,
TXL000468,member,84,33,lower,tx,Republican,,,,,
TXL000468,committee member,84,,lower,tx,,TXC000152,International Trade & Intergovernmental Affairs,,,
TXL000468,committee member,84,,lower,tx,,TXC000206,Government Transparency & Operation,,,
TXL000468,member,85,33,lower,tx,Republican,,,,,2017-01-01 00:00:00
TXL000468,committee member,85,,lower,tx,,TXC000206,Government Transparency & Operation,,,
TXL000468,committee member,85,,lower,tx,,TXC000152,International Trade & Intergovernmental Affairs,,,
TXL000483,committee member,85,,lower,tx,,TXC000071,County Affairs,,,
TXL000483,committee member,85,,lower,tx,,TXC000015,Human Services,,,
TXL000483,member,84,4,lower,tx,Republican,,,,,
TXL000483,committee member,84,,lower,tx,,TXC000071,County Affairs,,,
TXL000483,committee member,84,,lower,tx,,TXC000015,Human Services,,,
TXL000483,member,85,4,lower,tx,Republican,,,,,2017-01-01 00:00:00
TXL000483,committee member,85,,lower,tx,,TXC000071,County Affairs,,,
TXL000483,committee member,85,,lower,tx,,TXC000015,Human Services,,,
TXL000492,committee member,85,,lower,tx,,TXC000027,Public Education,,,
TXL000492,committee member,85,,lower,tx,,TXC000228,"Mental Health, Select",,,
TXL000492,committee member,85,,lower,tx,,TXC000206,Government Transparency & Operation,,,
TXL000492,member,84,117,lower,tx,Republican,,,,,
TXL000492,committee member,84,,lower,tx,,TXC000027,Public Education,,,
TXL000492,committee member,84,,lower,tx,,TXC000228,"Mental Health, Select",,,
TXL000492,committee member,84,,lower,tx,,TXC000206,Government Transparency & Operation,,,
TXL000492,member,85,117,lower,tx,Democratic,,,,,2017-01-01 00:00:00
TXL000492,committee member,85,,lower,tx,,TXC000027,Public Education,,,
TXL000492,committee member,85,,lower,tx,,TXC000228,"Mental Health, Select",,,
TXL000492,committee member,85,,lower,tx,,TXC000206,Government Transparency & Operation,,,
TXL000498,committee member,85,,lower,tx,,TXC000204,Juvenile Justice & Family Issues,,,
TXL000498,committee member,85,,lower,tx,,TXC000015,Human Services,,,
TXL000498,member,84,144,lower,tx,Republican,,,,,
TXL000498,committee member,84,,lower,tx,,TXC000204,Juvenile Justice & Family Issues,,,
TXL000498,committee member,84,,lower,tx,,TXC000015,Human Services,,,
TXL000498,member,85,144,lower,tx,Democratic,,,,,2017-01-01 00:00:00
TXL000498,committee member,85,,lower,tx,,TXC000204,Juvenile Justice & Family Issues,,,
TXL000498,committee member,85,,lower,tx,,TXC000015,Human Services,,,
TXL000508,member,84,55,lower,tx,Republican,,,,,
TXL000508,member,85,55,lower,tx,Republican,,,,,2017-01-01 00:00:00
TXL000515,member,84,13,lower,tx,Republican,,,,,
TXL000515,committee member,84,,lower,tx,,TXC000016,Corrections,,,
TXL000515,committee member,84,,lower,tx,,TXC000071,County Affairs,,,
TXL000544,committee member,85,,lower,tx,,TXC000071,County Affairs,,,
TXL000544,committee member,85,,lower,tx,,TXC000058,Defense & Veterans' Affairs,,,
TXL000544,member,84,118,lower,tx,Democratic,,,,,
TXL000544,committee member,84,,lower,tx,,TXC000071,County Affairs,,,
TXL000544,committee member,84,,lower,tx,,TXC000058,Defense & Veterans' Affairs,,,
TXL000544,member,85,118,lower,tx,Democratic,,,,,2017-01-01 00:00:00
TXL000544,committee member,85,,lower,tx,,TXC000071,County Affairs,,,
TXL000544,committee member,85,,lower,tx,,TXC000058,Defense & Veterans' Affairs,,,
TXL000674,committee member,85,,lower,tx,,TXC000082,Appropriations,,,
TXL000674,committee member,85,,lower,tx,,TXC000024,Transportation,,,
TXL000674,member,85,120,lower,tx,Democratic,,,,,2017-01-01 00:00:00
TXL000674,committee member,85,,lower,tx,,TXC000082,Appropriations,,,
TXL000674,committee member,85,,lower,tx,,TXC000024,Transportation,,,
TXL000202,Lt. Governor,84,,,tx,Republican,,,,,
TXL000202,member,82,7,upper,tx,Republican,,,,,
TXL000202,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000202,committee member,82,,upper,tx,,TXC000051,Criminal Justice,,,
TXL000202,committee member,82,,upper,tx,,TXC000036,Education,,,
TXL000202,committee member,82,,upper,tx,,,Education,,,
TXL000202,committee member,82,,upper,tx,,TXC000042,Finance,,,
TXL000202,committee member,82,,upper,tx,,TXC000113,Finance-S/C on Fiscal Matters,,,
TXL000202,committee member,82,,upper,tx,,TXC000118,Finance-S/C on Higher Education Funding,,,
TXL000202,committee member,82,,upper,tx,,TXC000115,Finance-S/C on Public Education Funding,,,
TXL000202,committee member,82,,upper,tx,,TXC000050,Health & Human Services,,,
TXL000202,committee member,82,,upper,tx,,TXC000046,Intergovernmental Relations,,,
TXL000202,committee member,82,,upper,tx,,TXC000047,S/C on Flooding & Evacuations,,,
TXL000202,committee member,82,,upper,tx,,TXC000131,Oversight of Medicaid Reform Waiver,,,
TXL000202,committee member,82,,upper,tx,,TXC000135,Public School Finance System,,,
TXL000202,committee member,82,,upper,tx,,TXC000045,"Redistricting, Select",,,
TXL000202,member,83,7,upper,tx,Republican,,,,,
TXL000202,committee member,83,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000202,committee member,83,,upper,tx,,TXC000051,Criminal Justice,,,
TXL000202,committee member,83,,upper,tx,,TXC000036,Education,,,
TXL000202,committee member,83,,upper,tx,,TXC000042,Finance,,,
TXL000202,committee member,83,,upper,tx,,TXC000029,Higher Education,,,
TXL000202,committee member,83,,upper,tx,,TXC000166,"Oversight of Higher Ed Governance, Excellence & Transparency",,,
TXL000202,committee member,83,,upper,tx,,TXC000168,"Redistricting, Select",,,
TXL000202,committee member,83,,upper,tx,,TXC000142,Transportation,,,
TXL000202,member,81,7,upper,tx,Republican,,,,,
TXL000202,committee member,81,,upper,tx,,,Criminal Justice,,,
TXL000202,committee member,81,,upper,tx,,,Education,,,
TXL000202,committee member,81,,upper,tx,,,Finance,,,
TXL000202,committee member,81,,upper,tx,,,Health & Human Services,,,
TXL000202,committee member,81,,upper,tx,,,Higher Education,,,
TXL000202,committee member,81,,upper,tx,,,Intergovernmental Relations,,,
TXL000202,committee member,81,,upper,tx,,,S/C on Flooding & Evacuations,,,
TXL000202,committee member,81,,upper,tx,,,"Redistricting, Select",,,
TXL000202,committee member,81,,upper,tx,,,"School Finance Weights, Allotments & Adjustments, Select",,,
TXL000214,member,85,131,lower,tx,Democratic,,,,,
TXL000214,committee member,85,,lower,tx,,TXC000027,Public Education,,,
TXL000214,committee member,85,,lower,tx,,TXC000016,Corrections,,,
TXL000214,committee member,85,,lower,tx,,TXC000215,Public Education-S/C on Educator Quality,,,
TXL000214,member,82,131,lower,tx,Democratic,,,,,
TXL000214,committee member,82,,lower,tx,,TXC000016,Corrections,,,
TXL000214,committee member,82,,lower,tx,,TXC000070,House Administration,,,
TXL000214,committee member,82,,lower,tx,,TXC000027,Public Education,,,
TXL000214,committee member,82,,lower,tx,,TXC000136,Public School Finance System,,,
TXL000214,member,83,131,lower,tx,Democratic,,,,,
